city,id,name,state_id,state_abbr,state_name,county_name,zip,lat,lng,population
Ellsworth,10469,Ellsworth,27,MN,Minnesota,Nobles,56129,43.518023,-96.018356,463
Ellsworth,10470,Ellsworth,19,IA,Iowa,Hamilton,50075,42.3127598,-93.5788247,531
Ellsworth,10471,Ellsworth,26,MI,Michigan,Antrim,49729,45.165562,-85.2461768,349
Ellsworth,10472,Ellsworth,17,IL,Illinois,McLean,61737,40.4503125,-88.7167336,195
Ellsworth,10473,Ellsworth,22,LA,Louisiana,Terrebonne,70395,29.6732667,-90.8150928,
Ellsworth,10474,Ellsworth,33,NH,New Hampshire,Grafton,3223,43.8739586,-71.7364691,
Ellsworth,10475,Ellsworth,31,NE,Nebraska,Sheridan,69340,42.0585908,-102.2807463,
Ellwood City,10476,Ellwood City,42,PA,Pennsylvania,Lawrence,16117,40.8617303,-80.2864515,7921
Ellzey,10477,Ellzey,12,FL,Florida,Levy,32683,29.3110762,-82.7934485,
Elm City,10478,Elm City,37,NC,North Carolina,Wilson,27822,35.8065455,-77.863315,1298
Elm Creek,10479,Elm Creek,31,NE,Nebraska,Buffalo,68836,40.7194545,-99.3720431,901
Elm Grove,10480,Elm Grove,55,WI,Wisconsin,Waukesha,53122,43.0430679,-88.078978,5934
Elm Grove,10481,Elm Grove,22,LA,Louisiana,Bossier,71051,32.3482114,-93.5526756,
Elm Grove,10482,Elm Grove,39,OH,Ohio,Pike,45661,39.0464587,-83.1637939,
Elm Mott,10483,Elm Mott,48,TX,Texas,McLennan,76640,31.6718307,-97.0988904,
Elm Point,10484,Elm Point,29,MO,Missouri,Saint Charles,63301,38.8181063,-90.4870629,
Elm Springs,10485,Elm Springs,5,AR,Arkansas,Washington,72762 72728,36.2061894,-94.2343729,1535
Elm Springs,10486,Elm Springs,46,SD,South Dakota,Meade,57791,44.3133187,-102.5276665,
Elma,10487,Elma,19,IA,Iowa,Howard,50628,43.2466362,-92.4360102,546
Elma,10488,Elma,53,WA,Washington,Grays Harbor,98541,47.0034291,-123.4087692,3107
Elma,10489,Elma,36,NY,New York,Erie,14059,42.8508925,-78.640305,
Elma Center,10490,Elma Center,36,NY,New York,Erie,14059 14140,42.8297816,-78.636138,2571
Elmdale,10491,Elmdale,27,MN,Minnesota,Morrison,56314,45.8332987,-94.4925055,116
Elmdale,10492,Elmdale,20,KS,Kansas,Chase,66850,38.3736255,-96.6447322,55
Elmdale,10493,Elmdale,48,TX,Texas,Taylor,79602,32.4306818,-99.6398075,
Elmendorf,10494,Elmendorf,48,TX,Texas,Bexar,78112,29.2560731,-98.3327903,1488
Elmer,10495,Elmer,34,NJ,New Jersey,Salem,8318,39.5951147,-75.1701819,1395
Elmer,10496,Elmer,29,MO,Missouri,Macon,63538,39.9569763,-92.6504701,80
Elmer,10497,Elmer,40,OK,Oklahoma,Jackson,73539,34.4851347,-99.37470359,96
Elmer,10498,Elmer,27,MN,Minnesota,Saint Louis,55765,47.1035501,-92.7771393,
Elmer City,10499,Elmer City,53,WA,Washington,Okanogan,99124,47.9979311,-118.9544656,238
Elmhurst,10500,Elmhurst,17,IL,Illinois,DuPage,60126,41.8994745,-87.9403418,44121
Elmira,10501,Elmira,36,NY,New York,Chemung,14901 14905 14904 14902,42.0897965,-76.8077338,29200
Elmira,10502,Elmira,29,MO,Missouri,Ray,64062,39.5072287,-94.1546634,50
Elmira,10503,Elmira,6,CA,California,Solano,95625 95687,38.3482442,-121.9099638,188
Elmira,10504,Elmira,16,ID,Idaho,Bonner,83864,48.4796528,-116.4624162,
Elmira,10505,Elmira,26,MI,Michigan,Otsego,49730,45.0644549,-84.8561524,
Elmira Heights,10506,Elmira Heights,36,NY,New York,Chemung,14903,42.1297967,-76.8207898,4097
Elmo,10507,Elmo,29,MO,Missouri,Nodaway,64445,40.5183264,-95.1155323,168
Elmo,10508,Elmo,30,MT,Montana,Lake,59915,47.830498,-114.3495693,180
Elmo,10509,Elmo,49,UT,Utah,Emery,84521,39.389691,-110.8151613,418
Elmo,10510,Elmo,48,TX,Texas,Kaufman,75161,32.7220737,-96.1649747,768
Elmo,10511,Elmo,20,KS,Kansas,Dickinson,67451,38.6841707,-97.230023,
Elmo,10512,Elmo,51,VA,Virginia,Halifax,24594,36.6765266,-79.1222379,
Elmodel,10513,Elmodel,13,GA,Georgia,Baker,39870,31.3457343,-84.4724119,
Elmont,10514,Elmont,36,NY,New York,Nassau,11003,40.700936,-73.712909,33198
Elmont,10515,Elmont,20,KS,Kansas,Shawnee,66618,39.1652763,-95.7030377,
Elmore,10516,Elmore,27,MN,Minnesota,Faribault,56027,43.5049556,-94.0880153,663
Elmore,10517,Elmore,39,OH,Ohio,Ottawa,43416,41.4761621,-83.2957584,1410
Elmore,10518,Elmore,1,AL,Alabama,Elmore,36025,32.5387448,-86.3149712,1262
Elmore City,10519,Elmore City,40,OK,Oklahoma,Garvin,73433,34.6268068,-97.42019689,697
Elmsford,10520,Elmsford,36,NY,New York,Westchester,10523,41.0550969,-73.8201338,4664
Elmwood,10521,Elmwood,55,WI,Wisconsin,Pierce,54740,44.7810761,-92.1460139,817
Elmwood,10522,Elmwood,17,IL,Illinois,Peoria,61529,40.7778151,-89.9665017,2097
Elmwood,10523,Elmwood,31,NE,Nebraska,Cass,68349,40.8416672,-96.2936215,634
Elmwood,10524,Elmwood,40,OK,Oklahoma,Beaver,73932,36.6203646,-100.5464299,
Elmwood Park,10525,Elmwood Park,55,WI,Wisconsin,Racine,53405,42.6922419,-87.8222978,497
Elmwood Park,10526,Elmwood Park,34,NJ,New Jersey,Bergen,7407,40.9039878,-74.118476,19403
Elmwood Park,10527,Elmwood Park,17,IL,Illinois,Cook,60707,41.9211423,-87.8092266,24883
Elmwood Place,10528,Elmwood Place,39,OH,Ohio,Hamilton,45216,39.1872809,-84.4879985,2188
Elnora,10529,Elnora,18,IN,Indiana,Daviess,47529,38.8783801,-87.0858431,640
Elon,10530,Elon,37,NC,North Carolina,Alamance,27244,36.1029132,-79.5066895,9419
Elora,10531,Elora,47,TN,Tennessee,Lincoln,37328,35.0134203,-86.3558226,
Eloy,10532,Eloy,4,AZ,Arizona,Pinal,85131 85193 85123,32.7558962,-111.554844,16631
Elrama,10533,Elrama,42,PA,Pennsylvania,Washington,15038,40.2520145,-79.9250493,307
Elrod,10534,Elrod,37,NC,North Carolina,Robeson,28383,34.6140517,-79.2419836,417
Elrod,10535,Elrod,1,AL,Alabama,Tuscaloosa,35458,33.2562293,-87.7922362,
Elrod,10536,Elrod,21,KY,Kentucky,Pulaski,42503,37.2192477,-84.4693847,
Elrosa,10537,Elrosa,27,MN,Minnesota,Stearns,56325,45.5627429,-94.9472391,211
Elroy,10538,Elroy,55,WI,Wisconsin,Juneau,53929,43.7408049,-90.272351,1442
Elroy,10539,Elroy,37,NC,North Carolina,Wayne,27534,35.3426623,-77.9085948,3869
Elsa,10540,Elsa,48,TX,Texas,Hidalgo,78543,26.2934048,-97.9930588,5660
Elsah,10541,Elsah,17,IL,Illinois,Jersey,62028,38.9561594,-90.3598364,673
Elsberry,10542,Elsberry,29,MO,Missouri,Lincoln,63343,39.1667151,-90.7809598,1934
Elsey,10543,Elsey,29,MO,Missouri,Stone,65656,36.8542258,-93.5407488,
Elsie,10544,Elsie,26,MI,Michigan,Clinton,48831,43.0886393,-84.3869261,966
Elsie,10545,Elsie,31,NE,Nebraska,Perkins,69134,40.847498,-101.3884967,106
Elsie,10546,Elsie,41,OR,Oregon,Clatsop,97138,45.8656665,-123.5948486,
Elsinore,10547,Elsinore,49,UT,Utah,Sevier,84724,38.6827482,-112.14826,847
Elsmere,10548,Elsmere,10,DE,Delaware,New Castle,19804 19805,39.7392796,-75.5979812,6131
Elsmere,10549,Elsmere,21,KY,Kentucky,Kenton,41018 41042,39.0125608,-84.6046663,8451
Elsmere,10550,Elsmere,31,NE,Nebraska,Cherry,69135,42.1652766,-100.1854091,
Elsmore,10551,Elsmore,20,KS,Kansas,Allen,66732,37.7944858,-95.1502554,77
Elton,10552,Elton,22,LA,Louisiana,Jefferson Davis,70532,30.4813125,-92.6956982,1128
Elton,10553,Elton,48,TX,Texas,Dickens,79229,33.7045278,-100.8415227,
Elton,10554,Elton,55,WI,Wisconsin,Langlade,54418,45.1683023,-88.8864975,
Eltopia,10555,Eltopia,53,WA,Washington,Franklin,99330,46.4587486,-119.0172292,
Elvaston,10556,Elvaston,17,IL,Illinois,Hancock,62334,40.3950447,-91.2495909,165
Elverson,10557,Elverson,42,PA,Pennsylvania,Chester,19520,40.1567641,-75.8327088,1225
Elverta,10558,Elverta,6,CA,California,Sacramento,95626,38.713791,-121.4627326,5492
Elwell,10559,Elwell,26,MI,Michigan,Gratiot,48832,43.3875317,-84.7458424,
Elwood,10560,Elwood,36,NY,New York,Suffolk,11743 11731,40.8453761,-73.3351179,11177
Elwood,10561,Elwood,34,NJ,New Jersey,Atlantic,08215 08217 08037,39.5765059,-74.7168276,1437
Elwood,10562,Elwood,18,IN,Indiana,Madison,46036,40.2769834,-85.8419246,8614
Elwood,10563,Elwood,20,KS,Kansas,Doniphan,66090 66024,39.7555499,-94.8724661,1224
Elwood,10564,Elwood,17,IL,Illinois,Will,60421,41.4039201,-88.1117242,2279
Elwood,10565,Elwood,31,NE,Nebraska,Gosper,68937,40.590284,-99.8609545,707
Elwood,10566,Elwood,49,UT,Utah,Box Elder,84337,41.6904847,-112.1410625,1034
Elwyn,10567,Elwyn,42,PA,Pennsylvania,Delaware,19063,39.9078893,-75.4101945,
Ely,10568,Ely,27,MN,Minnesota,Saint Louis,55731,47.9032372,-91.8670873,3460
Ely,10569,Ely,19,IA,Iowa,Linn,52227,41.8736183,-91.585175,1776
Ely,10570,Ely,32,NV,Nevada,White Pine,89301 89315,39.2474393,-114.8886296,4255
Elyria,10571,Elyria,39,OH,Ohio,Lorain,44035 44036,41.3683798,-82.1076486,54533
Elyria,10572,Elyria,31,NE,Nebraska,Valley,68837,41.6808417,-99.0062026,51
Elyria,10573,Elyria,20,KS,Kansas,McPherson,67460,38.2905643,-97.6269867,
Elysburg,10574,Elysburg,42,PA,Pennsylvania,Northumberland,17824,40.8645306,-76.5524555,2194
Elysian,10575,Elysian,27,MN,Minnesota,Le Sueur,56028,44.1985771,-93.673838,652
Emajagua,10576,Emajagua,72,PR,Puerto Rico,Maunabo,707,18.0005224,-65.8826621,2857
Embarrass,10577,Embarrass,55,WI,Wisconsin,Waupaca,54929 54933,44.6655362,-88.7073234,404
Embarrass,10578,Embarrass,27,MN,Minnesota,Saint Louis,55732,47.6590897,-92.1979466,
Embden,10579,Embden,38,ND,North Dakota,Cass,58079,46.8021971,-97.4331484,59
Embden,10580,Embden,23,ME,Maine,Somerset,4958,44.9181137,-69.8667243,
Emblem,10581,Emblem,56,WY,Wyoming,Big Horn,82422,44.5057887,-108.3917798,
Embreeville,10582,Embreeville,42,PA,Pennsylvania,Chester,19382,39.9301082,-75.7343858,
Embudo,10583,Embudo,35,NM,New Mexico,Rio Arriba,87549,36.2075228,-105.9611318,
Emden,10584,Emden,17,IL,Illinois,Logan,62635,40.2986538,-89.4851011,485
Emden,10585,Emden,29,MO,Missouri,Shelby,63439,39.7964301,-91.8629443,
Emden,10586,Emden,53,WA,Washington,Adams,99169,47.1045993,-118.1227359,
Emelle,10587,Emelle,1,AL,Alabama,Sumter,35459,32.7292998,-88.3144755,53
Emerado,10588,Emerado,38,ND,North Dakota,Grand Forks,58228,47.918875,-97.3650837,414
Emerald,10589,Emerald,55,WI,Wisconsin,Saint Croix,54013,45.0830194,-92.2582436,161
Emerald Bay,10590,Emerald Bay,48,TX,Texas,Smith,75757,32.160166,-95.4380392,1047
Emerald Bay,10591,Emerald Bay,6,CA,California,Orange,92651,33.5525247,-117.809222,
Emerald Beach,10592,Emerald Beach,29,MO,Missouri,Barry,65658,36.5756225,-93.6718592,228
Emerald Isle,10593,Emerald Isle,37,NC,North Carolina,Carteret,28594,34.6779399,-76.9507762,3655
Emerald Mountain,10594,Emerald Mountain,1,AL,Alabama,Elmore,36093 36078,32.4396412,-86.0857505,2561
Emerson,10595,Emerson,34,NJ,New Jersey,Bergen,7630,40.976209,-74.0262505,7401
Emerson,10596,Emerson,19,IA,Iowa,Mills,51533,41.0172179,-95.4022179,438
Emerson,10597,Emerson,31,NE,Nebraska,Dixon,68733,42.2786092,-96.7267048,840
Emerson,10598,Emerson,13,GA,Georgia,Bartow,30137 30121,34.1270427,-84.7554925,1470
Emerson,10599,Emerson,5,AR,Arkansas,Columbia,71740,33.0976347,-93.1929441,368
Emerson,10600,Emerson,21,KY,Kentucky,Lewis,41179,38.3539689,-83.252402,
Emerson,10601,Emerson,48,TX,Texas,Terrell,79848,30.1487958,-102.5362588,
Emery,10602,Emery,46,SD,South Dakota,Hanson,57332,43.6016478,-97.6225672,447
Emery,10603,Emery,49,UT,Utah,Emery,84522,38.9230307,-111.2487809,288
Emeryville,10604,Emeryville,6,CA,California,Alameda,94608 94662,37.831316,-122.2852473,10080
Emhouse,10605,Emhouse,48,TX,Texas,Navarro,75110,32.1626501,-96.5772098,133
Emida,10606,Emida,16,ID,Idaho,Benewah,83861,47.1157373,-116.5979404,
Emigrant,10607,Emigrant,30,MT,Montana,Park,59047 59027,45.3702141,-110.7335469,488
Emigrant Gap,10608,Emigrant Gap,6,CA,California,Placer,95715,39.296845,-120.6727122,
Emigsville,10609,Emigsville,42,PA,Pennsylvania,York,17406 17318,40.0217636,-76.728022,2672
Emily,10610,Emily,27,MN,Minnesota,Crow Wing,56447,46.7310714,-93.9580296,813
Eminence,10611,Eminence,29,MO,Missouri,Shannon,65466,37.1506044,-91.357635,600
Eminence,10612,Eminence,21,KY,Kentucky,Henry,40019,38.3700683,-85.1805105,2498
Eminence,10613,Eminence,18,IN,Indiana,Morgan,46125,39.5214357,-86.6413913,
Emington,10614,Emington,17,IL,Illinois,Livingston,60934,40.9697547,-88.3581096,117
Emison,10615,Emison,18,IN,Indiana,Knox,47561 47516,38.805046,-87.4580751,154
Emlenton,10616,Emlenton,42,PA,Pennsylvania,Venango,16373,41.1772836,-79.7078275,625
Emlyn,10617,Emlyn,21,KY,Kentucky,Whitley,40769 40730,36.7045276,-84.143266,427
Emma,10618,Emma,29,MO,Missouri,Saline,65327 64020,38.9716845,-93.4946554,233
Emma,10619,Emma,18,IN,Indiana,LaGrange,46571,41.6111613,-85.5410951,
Emmalane,10620,Emmalane,13,GA,Georgia,Jenkins,30442,32.7598857,-81.9981701,
Emmaus,10621,Emmaus,42,PA,Pennsylvania,Lehigh,18049 18098 18099,40.5395421,-75.4968502,11211
Emmet,10622,Emmet,31,NE,Nebraska,Holt,68734,42.4755589,-98.8062032,48
Emmet,10623,Emmet,5,AR,Arkansas,Nevada,71835,33.7262253,-93.4704521,518
Emmetsburg,10624,Emmetsburg,19,IA,Iowa,Palo Alto,50536,43.1127427,-94.6830357,3904
Emmett,10625,Emmett,20,KS,Kansas,Pottawatomie,66422,39.3072183,-96.0561047,191
Emmett,10626,Emmett,26,MI,Michigan,Saint Clair,48022,42.9905832,-82.7649266,269
Emmett,10627,Emmett,16,ID,Idaho,Gem,83617,43.8734979,-116.4993012,6557
Emmitsburg,10628,Emmitsburg,24,MD,Maryland,Frederick,21727,39.7045417,-77.3269307,2814
Emmonak,10629,Emmonak,2,AK,Alaska,Wade Hampton,99581,62.7777778,-164.5230556,762
Emmons,10630,Emmons,27,MN,Minnesota,Freeborn,56029,43.501899,-93.4882675,391
Emmorton,10631,Emmorton,24,MD,Maryland,Harford,21015,39.4953858,-76.3227366,
Emory,10632,Emory,48,TX,Texas,Rains,75440,32.874566,-95.7655183,1239
Emory,10633,Emory,51,VA,Virginia,Washington,24361 24340,36.7728907,-81.8362343,1251
Emory,10634,Emory,49,UT,Utah,Summit,84017,41.0488352,-111.3043598,
Emory,10635,Emory,13,GA,Georgia,DeKalb,30307,33.788994,-84.3207576,
Empire,10636,Empire,39,OH,Ohio,Jefferson,43926 43964,40.5075659,-80.6239622,299
Empire,10637,Empire,22,LA,Louisiana,Plaquemines,70041 70050,29.3877189,-89.5972832,993
Empire,10638,Empire,26,MI,Michigan,Leelanau,49630,44.8111081,-86.0600933,375
Empire,10639,Empire,6,CA,California,Stanislaus,95319 95357,37.6382642,-120.9021536,4189
Empire,10640,Empire,8,CO,Colorado,Clear Creek,80438,39.7613763,-105.6844479,282
Empire,10641,Empire,32,NV,Nevada,Washoe,89405,40.5757352,-119.34213,217
Empire,10642,Empire,13,GA,Georgia,Dodge,31014,32.3404437,-83.2962703,393
Empire,10643,Empire,27,MN,Minnesota,Dakota,55033,44.6591336,-93.0146565,
Empire City,10644,Empire City,40,OK,Oklahoma,Stephens,73529 73533,34.4243088,-98.05076429,955
Emporia,10645,Emporia,20,KS,Kansas,Lyon,66801,38.403903,-96.1816626,24916
Emporia,10646,Emporia,51,VA,Virginia,Emporia (city),23847,36.6859829,-77.5424809,5927
Emporium,10647,Emporium,42,PA,Pennsylvania,Cameron,15834,41.5114521,-78.2352872,2073
Emsworth,10648,Emsworth,42,PA,Pennsylvania,Allegheny,15202,40.5100684,-80.0945006,2449
Enaville,10649,Enaville,16,ID,Idaho,Shoshone,83839,47.5624195,-116.2501691,
Encampment,10650,Encampment,56,WY,Wyoming,Carbon,82325,41.2094098,-106.7897622,450
Enchanted Oaks,10651,Enchanted Oaks,48,TX,Texas,Henderson,75156,32.2654249,-96.1094166,326
Encinal,10652,Encinal,35,NM,New Mexico,Cibola,87038 87040,35.1172631,-107.4647708,210
Encinal,10653,Encinal,48,TX,Texas,La Salle,78019,28.041117,-99.3544787,559
Encinitas,10654,Encinitas,6,CA,California,San Diego,92007 92075 92024 92023,33.0369867,-117.2919818,59518
Encino,10655,Encino,48,TX,Texas,Brooks,78353,26.9361628,-98.1352829,143
Encino,10656,Encino,35,NM,New Mexico,Torrance,88321,34.651178,-105.4616722,82
Endeavor,10657,Endeavor,55,WI,Wisconsin,Marquette,53930,43.7158123,-89.4662326,468
Endee,10658,Endee,35,NM,New Mexico,Quay,88411,35.1378361,-103.1077257,
Enderlin,10659,Enderlin,38,ND,North Dakota,Ransom,58027,46.623028,-97.6014862,886
Enders,10660,Enders,31,NE,Nebraska,Chase,69027,40.4552735,-101.5337781,42
Endicott,10661,Endicott,36,NY,New York,Broome,13760 13761 13763,42.098408,-76.0493684,13392
Endicott,10662,Endicott,31,NE,Nebraska,Jefferson,68350,40.0833366,-97.0983663,132
Endicott,10663,Endicott,53,WA,Washington,Whitman,99125,46.9257176,-117.6829807,289
Endwell,10664,Endwell,36,NY,New York,Broome,13760 13762,42.1128526,-76.021034,11446
Energy,10665,Energy,17,IL,Illinois,Williamson,62933,37.7739389,-89.0264634,1146
Enetai,10666,Enetai,53,WA,Washington,Kitsap,98310,47.5848181,-122.5987489,2286
Enfield,10667,Enfield,33,NH,New Hampshire,Grafton,3748,43.6406274,-72.1439765,1540
Enfield,10668,Enfield,17,IL,Illinois,White,62835,38.0994913,-88.3375447,596
Enfield,10669,Enfield,37,NC,North Carolina,Halifax,27823,36.1809865,-77.6666415,2532
Enfield,10670,Enfield,9,CT,Connecticut,Hartford,6082,41.9762077,-72.5917554,
Enfield,10671,Enfield,23,ME,Maine,Penobscot,4493,45.2489449,-68.5683578,
Enfield,10672,Enfield,36,NY,New York,Tompkins,14850,42.435906,-76.6313356,
Engadine,10673,Engadine,26,MI,Michigan,Mackinac,49827,46.1166589,-85.5709375,
Engelhard,10674,Engelhard,37,NC,North Carolina,Hyde,27824,35.5096158,-75.9960184,445
England,10675,England,5,AR,Arkansas,Lonoke,72046,34.5442609,-91.9690285,2825
Engle,10676,Engle,35,NM,New Mexico,Sierra,87901,33.1770179,-107.0314131,
Englevale,10677,Englevale,38,ND,North Dakota,Ransom,58033,46.3927458,-97.9134343,40
Englevale,10678,Englevale,20,KS,Kansas,Crawford,66712,37.5939348,-94.7274629,
Englewood,10679,Englewood,34,NJ,New Jersey,Bergen,7631,40.8928771,-73.9726381,27147
Englewood,10680,Englewood,39,OH,Ohio,Montgomery,45315 45322,39.8775553,-84.3021673,13465
Englewood,10681,Englewood,20,KS,Kansas,Clark,67840,37.0383622,-99.9834688,77
Englewood,10682,Englewood,12,FL,Florida,Sarasota,34223 34224 34295,26.9620053,-82.3525952,14863
Englewood,10683,Englewood,47,TN,Tennessee,McMinn,37329,35.4245184,-84.4874289,1532
Englewood,10684,Englewood,8,CO,Colorado,Arapahoe,80113 80110 80150 80151 80155,39.6477653,-104.9877597,30255
Englewood,10685,Englewood,47,TN,Tennessee,Obion,38261,36.366732,-89.1547897,
Englewood Cliffs,10686,Englewood Cliffs,34,NJ,New Jersey,Bergen,7632,40.8853773,-73.9523597,5281
English,10687,English,18,IN,Indiana,Crawford,47118,38.3345045,-86.4641498,645
English,10688,English,48,TX,Texas,Red River,75554,33.62761,-94.8593827,
